-1.000584038403765, -0.9998329013050848
-0.9990888903581664, -1.0011035832260087
-0.9982043897268811, -1.0007275247530236
-0.9960945234527795, -1.0009512091403727
-0.9970496193759391, -0.9988321761844429
-0.9932052324140634, -1.0005547669991253
-0.9932853118439938, -0.9992282539489264
-0.9929710374002233, -1.0014151666433662
-0.9931263878691252, -1.0023352113574664
-0.9926472878098319, -1.0001375371287482
-0.988568419546295, -0.9996195705192702
-0.9896019453317723, -0.9999458559055172
-0.9878278025237034, -1.0003917436906178
-0.9872133488844858, -0.9993626025513942
-0.9859796340445813, -0.9998248109027709
-0.9842276663074345, -1.0003342423135018
-0.98435848013926, -1.0008280165190568
-0.9819051574475612, -1.0021393746842562
-0.9815008719938481, -1.0002178489793965
-0.9799024719178241, -0.9993301894279298
-0.9793425816085674, -0.999905030305646
-0.9801773744666886, -0.9992405556352523
-0.9787463679394726, -1.0005493650844124
-0.977640589768121, -1.0004670441665942
-0.9760770320683892, -0.9975389001406709
-0.9755325834330877, -0.9998991604427739
-0.9748468857205794, -1.0008258204115648
-0.9733364023187377, -1.0005649967262689
-0.9717263994704353, -1.0010611791575803
-0.9711162203591874, -0.9994906220152969
-0.9691755579872865, -1.000477502401952
-0.9686268736929283, -1.0008484045435289
-0.9670341670617159, -1.0009169932413342
-0.9668611748854503, -0.9986525133292425
-0.966936695979187, -0.9973382012383256
-0.9651373390962348, -1.0006599640328615
-0.96297203547348, -0.9990986062440026
-0.9641051575416988, -1.001249813276807
-0.9627234629578777, -0.9996156055616573
-0.9607309274168099, -0.9999976721691454
-0.9589532653691103, -1.0006459131099912
-0.9585802293889353, -1.0000674989358147
-0.9582324892012754, -1.0004098286792114
-0.9578605796729042, -0.9998286729441602
-0.9565707987103346, -0.9990294883487512
-0.9558540282663108, -1.0002002158974441
-0.955056321592584, -1.0015519370332464
-0.9527793293833607, -1.0008095759992617
-0.9522310181417605, -0.9994204597280868
-0.9514239943864362, -1.0012046147290492
-0.9498018219816473, -1.000590936734714
-0.9494597075726745, -0.9994132294692454
-0.9479939001630392, -1.0001090815070535
-0.9467389013553437, -1.0003038395325645
-0.9457131584202046, -1.000736621893307
-0.9447999297653706, -0.9993027603102458
-0.9439409572012897, -0.998690935568544
-0.9438570389495484, -1.0008289579828926
-0.942804887600321, -1.0006771176944138
-0.9416956852214838, -1.000453528101607
-0.9409565873392026, -1.0002884153117044
-0.9377814827218747, -1.0001970386467072
-0.9382236958376658, -0.9993507906717392
-0.9372324756735332, -1.0012708960635608
-0.9357720305453059, -1.0016020625087043
-0.9359159271222464, -0.9992525576874175
-0.9353168303403437, -0.9987911190491123
-0.9329195766653539, -1.0003174573094147
-0.9321784156208492, -0.9996521382861274
